created_at,reviewer_name,review_text,rating_overall,like_count,restaurant_name,city,primary_cuisine,date,year_month,day_of_week,hour_of_day,restaurant_review_count,restaurant_overall_rating
2023-09-20 22:55:00,user_1974,Dessert was fresh and tasty.,2,209,Biryani Blues,Bangalore,biryani,2023-09-20,2023-09,2,22,6349,3.0
2023-04-09 21:12:00,user_982,Fries were soggy. delivery was late.,1,415,Spice Villa,Mumbai,street food,2023-04-09,2023-04,6,21,6366,2.99
2023-02-26 00:42:00,user_1731,Dessert was fresh and tasty.,5,100,Curry Nation,Kolkata,south indian,2023-02-26,2023-02,6,0,6394,2.99
2023-03-27 05:27:00,user_1433,Fries were soggy.,1,192,The Hungry Fork,Bangalore,curry,2023-03-27,2023-03,0,5,6185,3.02
2023-10-31 06:13:00,user_529,Spices were well balanced. taste was amazing. food arrived cold.,1,414,Pizza Junction,Pune,street food,2023-10-31,2023-10,1,6,6182,2.99
2023-05-12 04:50:00,user_1674,Paneer curry was too salty. taste was amazing.,2,168,The Hungry Fork,Chennai,pizza,2023-05-12,2023-05,4,4,6185,3.02
2023-06-26 23:39:00,user_1066,Taste was amazing. delivery was late.,1,22,Wok & Roll,Bangalore,chinese,2023-06-26,2023-06,0,23,6201,3.01
2023-10-28 15:52:00,user_126,Fries were soggy. oil was excessive.,4,29,Masala Magic,Hyderabad,chinese,2023-10-28,2023-10,5,15,6192,2.96
2023-08-24 07:27:00,user_1505,Chicken biryani was perfectly cooked. packaging was neat.,3,115,Wok & Roll,Hyderabad,north indian,2023-08-24,2023-08,3,7,6201,3.01
2023-06-07 22:46:00,user_933,Portion size was generous.,1,480,Curry Nation,Pune,curry,2023-06-07,2023-06,2,22,6394,2.99
2023-09-24 08:03:00,user_1887,Portion size was generous. packaging was neat. naan was rubbery.,3,193,Urban Tadka,Pune,biryani,2023-09-24,2023-09,6,8,6131,2.98
2023-03-24 03:41:00,user_1187,Packaging was neat. fries were soggy. gravy lacked flavor.,1,108,Masala Magic,Pune,street food,2023-03-24,2023-03,4,3,6192,2.96
2023-08-15 17:53:00,user_719,Naan was rubbery. fries were soggy.,3,232,Masala Magic,Chennai,pizza,2023-08-15,2023-08,1,17,6192,2.96
2023-04-18 18:33:00,user_787,Delivery was late. fries were soggy.,5,112,Urban Tadka,Bangalore,street food,2023-04-18,2023-04,1,18,6131,2.98
2023-03-11 20:39:00,user_1808,Food arrived cold. portion size was generous.,2,82,Spice Villa,Chennai,street food,2023-03-11,2023-03,5,20,6366,2.99
2023-01-18 07:29:00,user_914,Food spilled during delivery.,4,148,Pizza Junction,Kolkata,south indian,2023-01-18,2023-01,2,7,6182,2.99
2023-12-08 18:44:00,user_73,Portion size was generous.,5,247,Pizza Junction,Delhi,curry,2023-12-08,2023-12,4,18,6182,2.99
2023-12-12 14:47:00,user_1881,Paneer curry was too salty. gravy lacked flavor. packaging was neat.,1,240,Pizza Junction,Kolkata,curry,2023-12-12,2023-12,1,14,6182,2.99
2023-04-14 20:45:00,user_885,Rice was undercooked. taste was amazing. oil was excessive.,5,137,Curry Nation,Hyderabad,biryani,2023-04-14,2023-04,4,20,6394,2.99
2023-05-10 08:21:00,user_53,Packaging was neat. portion size was generous.,1,145,Masala Magic,Pune,curry,2023-05-10,2023-05,2,8,6192,2.96
2023-02-13 21:01:00,user_1410,Portion size was generous. rice was undercooked.,1,371,Spice Villa,Hyderabad,north indian,2023-02-13,2023-02,0,21,6366,2.99
2023-07-08 15:39:00,user_1111,Gravy lacked flavor. dessert was fresh and tasty.,5,352,Curry Nation,Delhi,pizza,2023-07-08,2023-07,5,15,6394,2.99
2023-02-03 13:45:00,user_1552,Paneer curry was too salty. dessert was fresh and tasty.,3,267,Masala Magic,Kolkata,street food,2023-02-03,2023-02,4,13,6192,2.96
2023-03-19 20:25:00,user_1891,Chicken biryani was perfectly cooked. delivery was late. packaging was neat.,5,474,Pizza Junction,Bangalore,biryani,2023-03-19,2023-03,6,20,6182,2.99
2023-07-07 22:17:00,user_6,Rice was undercooked. food arrived cold.,1,158,Wok & Roll,Mumbai,biryani,2023-07-07,2023-07,4,22,6201,3.01
2023-03-31 11:11:00,user_321,Portion size was generous. oil was excessive. naan was rubbery.,5,292,Spice Villa,Mumbai,biryani,2023-03-31,2023-03,4,11,6366,2.99
2023-03-25 02:55:00,user_1924,Paneer curry was too salty.,5,48,Spice Villa,Chennai,south indian,2023-03-25,2023-03,5,2,6366,2.99
2023-06-17 14:31:00,user_1865,Gravy lacked flavor. delivery was late.,5,69,Masala Magic,Mumbai,biryani,2023-06-17,2023-06,5,14,6192,2.96
2023-10-11 19:15:00,user_326,Fries were soggy.,3,469,Masala Magic,Pune,south indian,2023-10-11,2023-10,2,19,6192,2.96
2023-06-28 23:17:00,user_1328,Food spilled during delivery.,3,28,Urban Tadka,Chennai,curry,2023-06-28,2023-06,2,23,6131,2.98
2023-04-12 12:26:00,user_1056,Gravy lacked flavor. food spilled during delivery. spices were well balanced.,5,21,Masala Magic,Pune,chinese,2023-04-12,2023-04,2,12,6192,2.96
2023-08-12 08:55:00,user_218,Fries were soggy. oil was excessive.,1,318,Spice Villa,Chennai,north indian,2023-08-12,2023-08,5,8,6366,2.99
2023-10-07 02:20:00,user_907,Packaging was neat. gravy lacked flavor. dessert was fresh and tasty.,2,430,Spice Villa,Mumbai,south indian,2023-10-07,2023-10,5,2,6366,2.99
2023-04-04 07:15:00,user_1562,Dessert was fresh and tasty.,5,278,Masala Magic,Bangalore,pizza,2023-04-04,2023-04,1,7,6192,2.96
2023-10-04 05:56:00,user_1438,Rice was undercooked.,5,167,Spice Villa,Mumbai,chinese,2023-10-04,2023-10,2,5,6366,2.99
2023-03-11 12:15:00,user_1029,Naan was rubbery.,2,247,Masala Magic,Hyderabad,pizza,2023-03-11,2023-03,5,12,6192,2.96
2023-10-05 16:05:00,user_121,Portion size was generous. rice was undercooked. fries were soggy.,4,379,Spice Villa,Mumbai,biryani,2023-10-05,2023-10,3,16,6366,2.99
2023-11-19 22:31:00,user_815,Packaging was neat. food spilled during delivery.,2,231,The Hungry Fork,Hyderabad,chinese,2023-11-19,2023-11,6,22,6185,3.02
2023-01-26 00:35:00,user_1380,Taste was amazing. naan was rubbery. rice was undercooked.,2,497,Spice Villa,Delhi,pizza,2023-01-26,2023-01,3,0,6366,2.99
2023-02-20 12:18:00,user_497,Spices were well balanced. paneer curry was too salty.,3,30,Wok & Roll,Kolkata,biryani,2023-02-20,2023-02,0,12,6201,3.01
2023-08-03 08:06:00,user_1843,Paneer curry was too salty.,5,426,Curry Nation,Delhi,north indian,2023-08-03,2023-08,3,8,6394,2.99
2023-06-15 12:42:00,user_1385,Oil was excessive. food spilled during delivery.,2,253,The Hungry Fork,Mumbai,street food,2023-06-15,2023-06,3,12,6185,3.02
2023-05-18 03:37:00,user_73,Delivery was late.,1,22,Pizza Junction,Kolkata,biryani,2023-05-18,2023-05,3,3,6182,2.99
2023-02-22 10:08:00,user_553,Gravy lacked flavor. spices were well balanced.,4,482,Wok & Roll,Kolkata,biryani,2023-02-22,2023-02,2,10,6201,3.01
2023-04-06 09:51:00,user_1930,Rice was undercooked. naan was rubbery.,5,337,Urban Tadka,Pune,north indian,2023-04-06,2023-04,3,9,6131,2.98
2023-09-07 13:25:00,user_971,Spices were well balanced.,2,264,Curry Nation,Delhi,street food,2023-09-07,2023-09,3,13,6394,2.99
2023-03-03 01:58:00,user_946,Food spilled during delivery.,3,56,Spice Villa,Mumbai,pizza,2023-03-03,2023-03,4,1,6366,2.99
2023-11-06 17:40:00,user_1827,Naan was rubbery.,4,376,The Hungry Fork,Kolkata,curry,2023-11-06,2023-11,0,17,6185,3.02
2023-12-03 18:32:00,user_947,Portion size was generous.,4,12,The Hungry Fork,Chennai,biryani,2023-12-03,2023-12,6,18,6185,3.02
2023-11-21 18:10:00,user_1345,Fries were soggy.,5,32,Curry Nation,Hyderabad,biryani,2023-11-21,2023-11,1,18,6394,2.99
2023-08-27 12:51:00,user_1606,Fries were soggy. taste was amazing. oil was excessive.,5,110,Pizza Junction,Bangalore,north indian,2023-08-27,2023-08,6,12,6182,2.99
2023-08-10 17:06:00,user_1181,Delivery was late. food spilled during delivery.,1,391,Spice Villa,Delhi,curry,2023-08-10,2023-08,3,17,6366,2.99
2023-08-16 15:50:00,user_438,Rice was undercooked. gravy lacked flavor. food spilled during delivery.,1,187,Urban Tadka,Chennai,biryani,2023-08-16,2023-08,2,15,6131,2.98
2023-05-26 22:31:00,user_1471,Dessert was fresh and tasty.,1,179,Urban Tadka,Mumbai,street food,2023-05-26,2023-05,4,22,6131,2.98
2023-06-26 03:17:00,user_922,Rice was undercooked.,3,290,Spice Villa,Chennai,street food,2023-06-26,2023-06,0,3,6366,2.99
2023-05-30 15:00:00,user_1942,Gravy lacked flavor.,5,7,Masala Magic,Kolkata,chinese,2023-05-30,2023-05,1,15,6192,2.96
2023-11-26 12:20:00,user_1045,Spices were well balanced. gravy lacked flavor.,3,124,Masala Magic,Kolkata,curry,2023-11-26,2023-11,6,12,6192,2.96
2023-10-04 05:08:00,user_157,Chicken biryani was perfectly cooked. taste was amazing. fries were soggy.,2,258,The Hungry Fork,Pune,chinese,2023-10-04,2023-10,2,5,6185,3.02
2023-03-18 07:34:00,user_1647,Food spilled during delivery.,2,87,Masala Magic,Hyderabad,pizza,2023-03-18,2023-03,5,7,6192,2.96
2023-11-14 00:07:00,user_1863,Dessert was fresh and tasty.,2,234,Urban Tadka,Bangalore,curry,2023-11-14,2023-11,1,0,6131,2.98
2023-08-01 12:29:00,user_562,Delivery was late.,2,90,Wok & Roll,Chennai,north indian,2023-08-01,2023-08,1,12,6201,3.01
2023-10-27 20:57:00,user_662,Oil was excessive. taste was amazing.,4,379,The Hungry Fork,Bangalore,south indian,2023-10-27,2023-10,4,20,6185,3.02
2023-12-03 09:41:00,user_1088,Food spilled during delivery.,3,173,Masala Magic,Hyderabad,chinese,2023-12-03,2023-12,6,9,6192,2.96
2023-08-02 21:18:00,user_540,Chicken biryani was perfectly cooked.,3,81,Wok & Roll,Delhi,south indian,2023-08-02,2023-08,2,21,6201,3.01
2023-07-02 20:35:00,user_1422,Rice was undercooked. naan was rubbery.,1,232,Spice Villa,Pune,chinese,2023-07-02,2023-07,6,20,6366,2.99
2023-06-15 01:35:00,user_1865,Dessert was fresh and tasty.,1,118,Biryani Blues,Chennai,chinese,2023-06-15,2023-06,3,1,6349,3.0
2023-12-05 21:57:00,user_96,Oil was excessive. dessert was fresh and tasty. delivery was late.,1,93,Pizza Junction,Hyderabad,south indian,2023-12-05,2023-12,1,21,6182,2.99
2023-09-09 14:47:00,user_796,Packaging was neat. gravy lacked flavor.,5,330,Urban Tadka,Chennai,south indian,2023-09-09,2023-09,5,14,6131,2.98
2023-10-18 07:46:00,user_1112,Rice was undercooked. dessert was fresh and tasty.,1,348,Urban Tadka,Delhi,street food,2023-10-18,2023-10,2,7,6131,2.98
2023-05-03 03:19:00,user_20,Dessert was fresh and tasty. chicken biryani was perfectly cooked. oil was excessive.,2,287,Biryani Blues,Kolkata,biryani,2023-05-03,2023-05,2,3,6349,3.0
2023-11-23 21:35:00,user_1732,Portion size was generous. dessert was fresh and tasty. paneer curry was too salty.,1,278,Wok & Roll,Chennai,south indian,2023-11-23,2023-11,3,21,6201,3.01
2023-07-17 07:10:00,user_1222,Spices were well balanced.,1,242,The Hungry Fork,Delhi,biryani,2023-07-17,2023-07,0,7,6185,3.02
2023-02-05 19:23:00,user_1542,Food arrived cold. gravy lacked flavor.,3,494,Curry Nation,Pune,curry,2023-02-05,2023-02,6,19,6394,2.99
2023-04-10 06:35:00,user_1475,Food spilled during delivery. food arrived cold.,1,393,Spice Villa,Chennai,curry,2023-04-10,2023-04,0,6,6366,2.99
2023-02-09 11:22:00,user_1649,Taste was amazing.,2,431,Spice Villa,Delhi,street food,2023-02-09,2023-02,3,11,6366,2.99
2023-06-22 21:55:00,user_1933,Packaging was neat. rice was undercooked.,2,389,Biryani Blues,Kolkata,south indian,2023-06-22,2023-06,3,21,6349,3.0
2023-07-01 05:03:00,user_1393,Spices were well balanced.,1,309,The Hungry Fork,Mumbai,biryani,2023-07-01,2023-07,5,5,6185,3.02
2023-08-26 17:14:00,user_208,Spices were well balanced. naan was rubbery.,3,293,The Hungry Fork,Bangalore,south indian,2023-08-26,2023-08,5,17,6185,3.02
2023-04-27 15:20:00,user_876,Gravy lacked flavor. delivery was late. paneer curry was too salty.,4,217,Wok & Roll,Delhi,biryani,2023-04-27,2023-04,3,15,6201,3.01
2023-10-05 04:08:00,user_1122,Packaging was neat. rice was undercooked. gravy lacked flavor.,3,354,Urban Tadka,Delhi,street food,2023-10-05,2023-10,3,4,6131,2.98
2023-07-09 05:16:00,user_1682,Food arrived cold.,1,497,Masala Magic,Bangalore,street food,2023-07-09,2023-07,6,5,6192,2.96
2023-10-02 14:58:00,user_1460,Naan was rubbery.,2,18,Spice Villa,Pune,pizza,2023-10-02,2023-10,0,14,6366,2.99
2023-10-07 13:20:00,user_260,Fries were soggy. rice was undercooked. dessert was fresh and tasty.,2,424,Urban Tadka,Pune,chinese,2023-10-07,2023-10,5,13,6131,2.98
2023-10-15 00:38:00,user_355,Food arrived cold. spices were well balanced.,5,7,Biryani Blues,Mumbai,north indian,2023-10-15,2023-10,6,0,6349,3.0
2023-08-25 20:21:00,user_1859,Paneer curry was too salty. gravy lacked flavor.,5,28,Masala Magic,Mumbai,chinese,2023-08-25,2023-08,4,20,6192,2.96
2023-08-14 10:36:00,user_1436,Portion size was generous. delivery was late. spices were well balanced.,1,14,Masala Magic,Bangalore,chinese,2023-08-14,2023-08,0,10,6192,2.96
2023-04-22 15:11:00,user_479,Food arrived cold.,3,135,Curry Nation,Bangalore,curry,2023-04-22,2023-04,5,15,6394,2.99
2023-10-04 04:51:00,user_1809,Packaging was neat. paneer curry was too salty. food arrived cold.,2,140,Urban Tadka,Kolkata,chinese,2023-10-04,2023-10,2,4,6131,2.98
2023-02-23 08:36:00,user_1546,Food arrived cold. packaging was neat.,1,109,Masala Magic,Mumbai,pizza,2023-02-23,2023-02,3,8,6192,2.96
2023-09-13 01:01:00,user_1833,Paneer curry was too salty. food arrived cold.,5,228,Masala Magic,Kolkata,chinese,2023-09-13,2023-09,2,1,6192,2.96
2023-08-10 15:55:00,user_605,Packaging was neat. taste was amazing. naan was rubbery.,3,437,Masala Magic,Chennai,north indian,2023-08-10,2023-08,3,15,6192,2.96
2023-07-21 07:55:00,user_950,Oil was excessive. dessert was fresh and tasty.,2,13,Urban Tadka,Pune,north indian,2023-07-21,2023-07,4,7,6131,2.98
2023-03-18 04:31:00,user_326,Food spilled during delivery. naan was rubbery.,4,443,Wok & Roll,Delhi,north indian,2023-03-18,2023-03,5,4,6201,3.01
2023-04-10 03:06:00,user_323,Taste was amazing.,4,348,Curry Nation,Hyderabad,north indian,2023-04-10,2023-04,0,3,6394,2.99
2023-07-15 00:08:00,user_1723,Spices were well balanced. packaging was neat.,3,281,Biryani Blues,Delhi,street food,2023-07-15,2023-07,5,0,6349,3.0
2023-08-22 19:17:00,user_1704,Gravy lacked flavor. packaging was neat. spices were well balanced.,4,498,Biryani Blues,Hyderabad,curry,2023-08-22,2023-08,1,19,6349,3.0
2023-01-23 12:54:00,user_680,Gravy lacked flavor. portion size was generous. spices were well balanced.,4,387,Pizza Junction,Bangalore,curry,2023-01-23,2023-01,0,12,6182,2.99
2023-02-23 02:10:00,user_1573,Spices were well balanced.,1,311,Pizza Junction,Delhi,biryani,2023-02-23,2023-02,3,2,6182,2.99
2023-07-15 01:25:00,user_607,Fries were soggy. gravy lacked flavor.,5,216,Biryani Blues,Hyderabad,biryani,2023-07-15,2023-07,5,1,6349,3.0
2023-02-17 06:35:00,user_1181,Dessert was fresh and tasty.,1,75,Urban Tadka,Kolkata,pizza,2023-02-17,2023-02,4,6,6131,2.98
2023-06-29 16:18:00,user_1824,Taste was amazing. oil was excessive. food arrived cold.,2,301,Biryani Blues,Bangalore,chinese,2023-06-29,2023-06,3,16,6349,3.0
2023-08-15 12:27:00,user_715,Dessert was fresh and tasty. food spilled during delivery. taste was amazing.,4,20,Biryani Blues,Hyderabad,north indian,2023-08-15,2023-08,1,12,6349,3.0
2023-05-24 02:02:00,user_1050,Taste was amazing.,1,53,Spice Villa,Mumbai,curry,2023-05-24,2023-05,2,2,6366,2.99
2023-01-11 19:32:00,user_81,Portion size was generous. fries were soggy. gravy lacked flavor.,4,371,Masala Magic,Chennai,pizza,2023-01-11,2023-01,2,19,6192,2.96
2023-10-03 20:10:00,user_1501,Naan was rubbery.,4,347,Curry Nation,Bangalore,south indian,2023-10-03,2023-10,1,20,6394,2.99
2023-04-05 20:55:00,user_448,Fries were soggy.,5,278,Curry Nation,Mumbai,south indian,2023-04-05,2023-04,2,20,6394,2.99
2023-12-04 05:36:00,user_948,Chicken biryani was perfectly cooked. naan was rubbery. taste was amazing.,2,305,Pizza Junction,Bangalore,street food,2023-12-04,2023-12,0,5,6182,2.99
2023-08-20 17:24:00,user_755,Rice was undercooked.,3,146,Masala Magic,Chennai,north indian,2023-08-20,2023-08,6,17,6192,2.96
2023-02-02 19:50:00,user_1765,Portion size was generous. fries were soggy.,5,454,Wok & Roll,Delhi,street food,2023-02-02,2023-02,3,19,6201,3.01
2023-07-14 00:23:00,user_1597,Food spilled during delivery.,2,478,Urban Tadka,Mumbai,north indian,2023-07-14,2023-07,4,0,6131,2.98
2023-10-30 00:24:00,user_940,Portion size was generous. paneer curry was too salty.,2,267,Pizza Junction,Kolkata,south indian,2023-10-30,2023-10,0,0,6182,2.99
2023-12-04 06:25:00,user_1146,Packaging was neat.,2,180,The Hungry Fork,Pune,south indian,2023-12-04,2023-12,0,6,6185,3.02
2023-04-14 09:53:00,user_703,Food spilled during delivery. dessert was fresh and tasty. gravy lacked flavor.,4,142,Spice Villa,Chennai,biryani,2023-04-14,2023-04,4,9,6366,2.99
2023-05-03 04:16:00,user_501,Food spilled during delivery. delivery was late.,3,162,Pizza Junction,Pune,chinese,2023-05-03,2023-05,2,4,6182,2.99
2023-02-27 06:08:00,user_1122,Rice was undercooked. portion size was generous. taste was amazing.,4,206,Urban Tadka,Delhi,south indian,2023-02-27,2023-02,0,6,6131,2.98
2023-07-06 16:26:00,user_898,Spices were well balanced. oil was excessive.,4,406,The Hungry Fork,Kolkata,biryani,2023-07-06,2023-07,3,16,6185,3.02
2023-11-15 10:54:00,user_615,Rice was undercooked. fries were soggy. chicken biryani was perfectly cooked.,2,220,Spice Villa,Pune,chinese,2023-11-15,2023-11,2,10,6366,2.99
2023-07-21 17:04:00,user_1404,Food spilled during delivery. taste was amazing.,5,0,Wok & Roll,Chennai,pizza,2023-07-21,2023-07,4,17,6201,3.01
2023-08-23 06:02:00,user_1434,Naan was rubbery. portion size was generous.,4,426,The Hungry Fork,Mumbai,north indian,2023-08-23,2023-08,2,6,6185,3.02
2023-06-15 08:04:00,user_322,Delivery was late.,3,143,The Hungry Fork,Pune,biryani,2023-06-15,2023-06,3,8,6185,3.02
2023-08-04 06:46:00,user_675,Delivery was late. spices were well balanced. fries were soggy.,5,364,Curry Nation,Mumbai,biryani,2023-08-04,2023-08,4,6,6394,2.99
2023-07-21 00:47:00,user_112,Fries were soggy.,3,372,Biryani Blues,Hyderabad,biryani,2023-07-21,2023-07,4,0,6349,3.0
2023-05-02 14:58:00,user_1821,Naan was rubbery.,5,397,Pizza Junction,Kolkata,biryani,2023-05-02,2023-05,1,14,6182,2.99
2023-11-13 08:50:00,user_1940,Dessert was fresh and tasty. oil was excessive.,4,465,Biryani Blues,Hyderabad,biryani,2023-11-13,2023-11,0,8,6349,3.0
2023-01-26 04:40:00,user_231,Dessert was fresh and tasty. naan was rubbery. spices were well balanced.,5,134,Urban Tadka,Pune,biryani,2023-01-26,2023-01,3,4,6131,2.98
2023-02-01 23:38:00,user_1116,Delivery was late.,5,165,Masala Magic,Hyderabad,chinese,2023-02-01,2023-02,2,23,6192,2.96
2023-04-08 02:37:00,user_233,Taste was amazing.,1,427,Masala Magic,Hyderabad,biryani,2023-04-08,2023-04,5,2,6192,2.96
2023-03-08 11:37:00,user_1993,Spices were well balanced. portion size was generous.,2,425,Wok & Roll,Mumbai,north indian,2023-03-08,2023-03,2,11,6201,3.01
2023-06-11 03:12:00,user_742,Food arrived cold. taste was amazing. fries were soggy.,5,302,Curry Nation,Kolkata,biryani,2023-06-11,2023-06,6,3,6394,2.99
2023-01-14 09:03:00,user_1508,Dessert was fresh and tasty. portion size was generous.,2,251,Pizza Junction,Pune,chinese,2023-01-14,2023-01,5,9,6182,2.99
2023-08-16 21:39:00,user_1588,Gravy lacked flavor. dessert was fresh and tasty. oil was excessive.,5,414,Urban Tadka,Chennai,south indian,2023-08-16,2023-08,2,21,6131,2.98
2023-01-01 08:40:00,user_383,Rice was undercooked.,1,297,Spice Villa,Delhi,north indian,2023-01-01,2023-01,6,8,6366,2.99
2023-07-08 00:20:00,user_767,Rice was undercooked. food spilled during delivery. food arrived cold.,2,361,The Hungry Fork,Kolkata,north indian,2023-07-08,2023-07,5,0,6185,3.02
2023-03-26 21:11:00,user_1019,Dessert was fresh and tasty. paneer curry was too salty.,3,261,The Hungry Fork,Mumbai,pizza,2023-03-26,2023-03,6,21,6185,3.02
2023-11-17 18:46:00,user_65,Gravy lacked flavor. paneer curry was too salty. fries were soggy.,4,255,Curry Nation,Delhi,biryani,2023-11-17,2023-11,4,18,6394,2.99
2023-09-04 06:44:00,user_768,Chicken biryani was perfectly cooked. dessert was fresh and tasty.,4,446,Masala Magic,Mumbai,chinese,2023-09-04,2023-09,0,6,6192,2.96
2023-02-01 03:17:00,user_105,Food arrived cold. packaging was neat. naan was rubbery.,5,209,Masala Magic,Bangalore,north indian,2023-02-01,2023-02,2,3,6192,2.96
2023-07-24 04:29:00,user_557,Oil was excessive. delivery was late. gravy lacked flavor.,5,169,Pizza Junction,Mumbai,chinese,2023-07-24,2023-07,0,4,6182,2.99
